id,image_path,caption,safe_label
0287,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000242/metallurgy-Level04-Wheeled-000242-002.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch are all in place and properly aligned, no abnormalities observed.",safe
0288,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000243/metallurgy-Level04-Wheeled-000243-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0289,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000243/metallurgy-Level04-Wheeled-000243-002.jpg,"In the metallurgical plant scene, the stairs and window appear normal, no abnormalities observed.",safe
0290,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000244/metallurgy-Level04-Wheeled-000244-001.jpg,"In the metallurgical plant scene, the bellows, pipeline, and sight hole cover appear intact and properly positioned, no abnormalities observed.",safe
0291,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000244/metallurgy-Level04-Wheeled-000244-002.jpg,"In the metallurgical plant scene, the bellows, pipeline, and sight hole cover appear intact and properly positioned, no abnormalities observed.",safe
0292,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000245/metallurgy-Level04-Wheeled-000245-001.jpg,"In the metallurgical plant scene, the bellows connects to a flange adjacent to a gooseneck tube, with a pipeline running nearby and a valve switch positioned within reach, no abnormalities observed.",safe
0293,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000245/metallurgy-Level04-Wheeled-000245-002.jpg,"In the metallurgical plant scene, the bellows connects to a flange adjacent to a gooseneck tube, with a pipeline running nearby and a valve switch positioned within reach, no abnormalities observed.",safe
0294,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000246/metallurgy-Level04-Wheeled-000246-001.jpg,"In the metallurgical plant scene, the bellows, flange, pipeline, and valve switch are all present and properly aligned, no abnormalities observed.",safe
0295,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000246/metallurgy-Level04-Wheeled-000246-002.jpg,"In the metallurgical plant scene, the bellows, flange, pipeline, and valve switch are all properly aligned and securely connected, no abnormalities observed.",safe
0296,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000247/metallurgy-Level04-Wheeled-000247-001.jpg,"In the metallurgical plant scene, the flange is securely connected to the pipeline with a properly positioned valve switch, no abnormalities observed.",safe
0297,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000247/metallurgy-Level04-Wheeled-000247-002.jpg,"In the metallurgical plant scene, the flange is securely connected to the pipeline with a properly positioned valve switch, no abnormalities observed.",safe
0298,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000248/metallurgy-Level04-Wheeled-000248-001.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe along the pipeline, no abnormalities observed.",safe
0299,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000248/metallurgy-Level04-Wheeled-000248-002.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe along the pipeline, no abnormalities observed.",safe
0300,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000249/metallurgy-Level04-Wheeled-000249-001.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which interfaces with the pipeline enveloped by hot air surrounding pipe, no abnormalities observed.",safe
0301,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000249/metallurgy-Level04-Wheeled-000249-002.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe along the pipeline, no abnormalities observed.",safe
0302,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000250/metallurgy-Level04-Wheeled-000250-001.jpg,"In the metallurgical plant scene, the gooseneck tube is positioned near the hot air surrounding pipe, no abnormalities observed.",safe
0303,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000250/metallurgy-Level04-Wheeled-000250-002.jpg,"In the metallurgical plant scene, the gooseneck tube is positioned near the hot air surrounding pipe, no abnormalities observed.",safe
0304,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000251/metallurgy-Level04-Wheeled-000251-001.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0305,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000251/metallurgy-Level04-Wheeled-000251-002.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0306,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000252/metallurgy-Level04-Wheeled-000252-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0307,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000252/metallurgy-Level04-Wheeled-000252-002.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0308,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000253/metallurgy-Level04-Wheeled-000253-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0309,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000253/metallurgy-Level04-Wheeled-000253-002.jpg,"In the metallurgical plant scene, the window appears clean and intact, no abnormalities observed.",safe
0310,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000254/metallurgy-Level04-Wheeled-000254-001.jpg,"In the metallurgical plant scene, the bellows, pipeline, and sight hole cover appear intact and properly positioned, no abnormalities observed.",safe
0311,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000254/metallurgy-Level04-Wheeled-000254-002.jpg,"In the metallurgical plant scene, the bellows, pipeline, and sight hole cover appear intact and properly positioned, no abnormalities observed.",safe
0312,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000255/metallurgy-Level04-Wheeled-000255-001.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which links to the pipeline with an adjacent valve switch in place, no abnormalities observed.",safe
0313,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000255/metallurgy-Level04-Wheeled-000255-002.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which links to the pipeline with an adjacent valve switch, no abnormalities observed.",safe
0314,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000256/metallurgy-Level04-Wheeled-000256-001.jpg,"In the metallurgical plant scene, the bellows, flange, gooseneck tube, pipeline, and valve switch are all properly aligned and connected, no abnormalities observed.",safe
0315,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000256/metallurgy-Level04-Wheeled-000256-002.jpg,"In the metallurgical plant scene, the bellows connects to a flange adjacent to a gooseneck tube, with a pipeline running nearby and a valve switch positioned within reach, no abnormalities observed.",safe
0316,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000257/metallurgy-Level04-Wheeled-000257-001.jpg,"In the metallurgical plant scene, the bellows, gooseneck tube, hot air surrounding pipe, and pipeline are all properly aligned and intact, no abnormalities observed.",safe
0317,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000257/metallurgy-Level04-Wheeled-000257-002.jpg,"In the metallurgical plant scene, the bellows, flange, gooseneck tube, hot air surrounding pipe, and pipeline are all present and properly aligned, no abnormalities observed.",safe
0318,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000258/metallurgy-Level04-Wheeled-000258-001.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0319,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000258/metallurgy-Level04-Wheeled-000258-002.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0320,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000259/metallurgy-Level04-Wheeled-000259-001.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0321,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000259/metallurgy-Level04-Wheeled-000259-002.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0322,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000260/metallurgy-Level04-Wheeled-000260-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0323,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000260/metallurgy-Level04-Wheeled-000260-002.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0324,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000261/metallurgy-Level04-Wheeled-000261-001.jpg,"In the metallurgical plant scene, the bellows, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0325,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000261/metallurgy-Level04-Wheeled-000261-002.jpg,"In the metallurgical plant scene, the bellows, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0326,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000262/metallurgy-Level04-Wheeled-000262-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0327,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000262/metallurgy-Level04-Wheeled-000262-002.jpg,"In the metallurgical plant scene, the railing and window appear intact and properly positioned, no abnormalities observed.",safe
0328,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000263/metallurgy-Level04-Wheeled-000263-001.jpg,"In the metallurgical plant scene, the bellows connects to a flange adjacent to a gooseneck tube, with a pipeline running nearby and a valve switch positioned within reach, no abnormalities observed.",safe
0329,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000263/metallurgy-Level04-Wheeled-000263-002.jpg,"In the metallurgical plant scene, the person stands near a pipeline connected to a flange and a gooseneck tube, with a bellows adjacent and a valve switch within reach, no abnormalities observed.",safe
0330,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000264/metallurgy-Level04-Wheeled-000264-001.jpg,"In the metallurgical plant scene, a person stands near a pipeline with an attached flange, a valve switch in close proximity, and a bellows visible nearby, no abnormalities observed.",safe
0331,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000264/metallurgy-Level04-Wheeled-000264-002.jpg,"In the metallurgical plant scene, a person stands near a pipeline with an attached flange, a valve switch in close proximity, and a bellows visible nearby, no abnormalities observed.",safe
0332,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000265/metallurgy-Level04-Wheeled-000265-001.jpg,"In the metallurgical plant scene, the pipeline and valve switch appear normal, no abnormalities observed.",safe
0333,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000265/metallurgy-Level04-Wheeled-000265-002.jpg,"In the metallurgical plant scene, the pipeline and valve switch appear normal, no abnormalities observed.",safe
0334,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000266/metallurgy-Level04-Wheeled-000266-001.jpg,"In the metallurgical plant scene, the bellows connects to the gooseneck tube near the hot air surrounding pipe and pipeline, no abnormalities observed.",safe
0335,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000266/metallurgy-Level04-Wheeled-000266-002.jpg,"In the metallurgical plant scene, the bellows connects to a gooseneck tube near the hot air surrounding pipe and adjacent pipeline, no abnormalities observed.",safe
0336,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000267/metallurgy-Level04-Wheeled-000267-001.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe along the pipeline, no abnormalities observed.",safe
0337,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000267/metallurgy-Level04-Wheeled-000267-002.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe along the pipeline, no abnormalities observed.",safe
0338,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000268/metallurgy-Level04-Wheeled-000268-001.jpg,"In the metallurgical plant scene, the bellows connect to the gooseneck tube near the hot air surrounding pipe and pipeline, no abnormalities observed.",safe
0339,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000268/metallurgy-Level04-Wheeled-000268-002.jpg,"In the metallurgical plant scene, the bellows connects to the gooseneck tube near the hot air surrounding pipe and pipeline, no abnormalities observed.",safe
0340,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000269/metallurgy-Level04-Wheeled-000269-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0341,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000269/metallurgy-Level04-Wheeled-000269-002.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0342,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000270/metallurgy-Level04-Wheeled-000270-001.jpg,"In the metallurgical plant scene, the bellows, gooseneck tube, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0343,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000270/metallurgy-Level04-Wheeled-000270-002.jpg,"In the metallurgical plant scene, the gooseneck tube is positioned near the railing with a window in the background, no abnormalities observed.",safe
0344,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000271/metallurgy-Level04-Wheeled-000271-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, and sight hole cover are all in place and appear undamaged, no abnormalities observed.",safe
0345,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000271/metallurgy-Level04-Wheeled-000271-002.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, and sight hole cover are all in place and appear undamaged, no abnormalities observed.",safe
0346,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000272/metallurgy-Level04-Wheeled-000272-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, sight hole cover, and valve switch all appear intact and properly positioned, no abnormalities observed.",safe
0347,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000272/metallurgy-Level04-Wheeled-000272-002.jpg,"In the metallurgical plant scene, the railing, ventilation duct, and window appear intact and properly positioned, no abnormalities observed.",safe
0348,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000273/metallurgy-Level04-Wheeled-000273-001.jpg,"In the metallurgical plant scene, the bellows, flange, gooseneck tube, pipeline, and valve switch are all properly aligned and connected, no abnormalities observed.",safe
0349,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000273/metallurgy-Level04-Wheeled-000273-002.jpg,"In the metallurgical plant scene, the bellows, flange, pipeline, and valve switch are all present and properly aligned, no abnormalities observed.",safe
0350,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000274/metallurgy-Level04-Wheeled-000274-001.jpg,"In the metallurgical plant scene, the bellows, flange, pipeline, and valve switch are all present and properly aligned, no abnormalities observed.",safe
0351,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000274/metallurgy-Level04-Wheeled-000274-002.jpg,"In the metallurgical plant scene, the bellows, flange, pipeline, and valve switch are all present and properly aligned, no abnormalities observed.",safe
0352,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000275/metallurgy-Level04-Wheeled-000275-001.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0353,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000275/metallurgy-Level04-Wheeled-000275-002.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0354,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000276/metallurgy-Level04-Wheeled-000276-001.jpg,"In the metallurgical plant scene, the bellows connects to the gooseneck tube near the hot air surrounding pipe and pipeline, no abnormalities observed.",safe
0355,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000276/metallurgy-Level04-Wheeled-000276-002.jpg,"In the metallurgical plant scene, the bellows connects to the gooseneck tube near the hot air surrounding pipe and pipeline, no abnormalities observed.",safe
0356,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000277/metallurgy-Level04-Wheeled-000277-001.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline amid hot air surrounding pipe, no abnormalities observed.",safe
0357,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000277/metallurgy-Level04-Wheeled-000277-002.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0358,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000278/metallurgy-Level04-Wheeled-000278-001.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0359,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000278/metallurgy-Level04-Wheeled-000278-002.jpg,"In the metallurgical plant scene, the gooseneck tube connects to the pipeline with hot air surrounding pipe visible nearby, no abnormalities observed.",safe
0360,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000279/metallurgy-Level04-Wheeled-000279-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, and sight hole cover are all in place and properly aligned, no abnormalities observed.",safe
0361,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000279/metallurgy-Level04-Wheeled-000279-002.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, pipeline, and sight hole cover are all in place and properly aligned, no abnormalities observed.",safe
0362,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000280/metallurgy-Level04-Wheeled-000280-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, gooseneck tube, pipeline, sight hole cover, and window are all present and properly positioned, no abnormalities observed.",safe
0363,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000281/metallurgy-Level04-Wheeled-000281-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, gooseneck tube, and sight hole cover are all present and properly positioned, no abnormalities observed.",safe
0364,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000281/metallurgy-Level04-Wheeled-000281-002.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, gooseneck tube, and sight hole cover are all present and properly positioned, no abnormalities observed.",safe
0365,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000282/metallurgy-Level04-Wheeled-000282-001.jpg,"In the metallurgical plant scene, the bellows, direct-blow pipe, gooseneck tube, pipeline, and sight hole cover are all present and properly positioned, no abnormalities observed.",safe
0366,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000282/metallurgy-Level04-Wheeled-000282-002.jpg,"In the metallurgical plant scene, the railing, ventilation duct, and window are all present and appear undamaged, no abnormalities observed.",safe
0367,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000283/metallurgy-Level04-Wheeled-000283-001.jpg,"In the metallurgical plant scene, the bellows, gooseneck tube, and pipeline are properly aligned and connected, no abnormalities observed.",safe
0368,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000283/metallurgy-Level04-Wheeled-000283-002.jpg,"In the metallurgical plant scene, the bellows, gooseneck tube, and pipeline are properly aligned and connected, no abnormalities observed.",safe
0369,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000284/metallurgy-Level04-Wheeled-000284-001.jpg,"In the metallurgical plant scene, the gooseneck tube and pipeline are properly aligned and connected, no abnormalities observed.",safe
0370,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000284/metallurgy-Level04-Wheeled-000284-002.jpg,"In the metallurgical plant scene, the gooseneck tube and pipeline are properly aligned and connected, no abnormalities observed.",safe
0371,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000285/metallurgy-Level04-Wheeled-000285-001.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe along the pipeline, no abnormalities observed.",safe
0372,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000285/metallurgy-Level04-Wheeled-000285-002.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe along the pipeline, no abnormalities observed.",safe
0373,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000286/metallurgy-Level04-Wheeled-000286-001.jpg,"In the metallurgical plant scene, the flange connects securely to the pipeline, with a gooseneck tube extending nearby, hot air surrounding pipe visible in the vicinity, and the valve switch in its expected position, no abnormalities observed.",safe
0374,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000286/metallurgy-Level04-Wheeled-000286-002.jpg,"In the metallurgical plant scene, the flange connects securely to the gooseneck tube, which is enveloped by hot air surrounding pipe near the pipeline and valve switch, no abnormalities observed.",safe
0375,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000287/metallurgy-Level04-Wheeled-000287-001.jpg,"In the metallurgical plant scene, a car is parked near a plank road with a railing, adjacent to a slag pot emitting smoke and liquid, no abnormalities observed.",safe
0376,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000287/metallurgy-Level04-Wheeled-000287-002.jpg,"In the metallurgical plant scene, a car is parked near a plank road with a railing, adjacent to a slag pot emitting smoke and liquid, no abnormalities observed.",safe
0377,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000288/metallurgy-Level04-Wheeled-000288-001.jpg,"In the metallurgical plant scene, liquid flows near a slag pot alongside a plank road, with smoke rising in the background, no abnormalities observed.",safe
0378,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000288/metallurgy-Level04-Wheeled-000288-002.jpg,"In the metallurgical plant scene, liquid flows near a slag pot alongside a plank road, with smoke rising in the background, no abnormalities observed.",safe
0379,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000289/metallurgy-Level04-Wheeled-000289-001.jpg,"In the metallurgical plant scene, liquid flows near a slag pot alongside a plank road, with smoke rising in the background, no abnormalities observed.",safe
0380,/root/autodl-tmp/data/inspecsafe/DATA_PATH/test/Annotations/Normal_data/metallurgy-Level04-Wheeled-000289/metallurgy-Level04-Wheeled-000289-002.jpg,"In the metallurgical plant scene, liquid flows near a slag pot alongside a plank road while smoke rises in the background, no abnormalities observed.",safe
